TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,GAME_DATE
1610612757,Portland Trail Blazers,15,4,11,0.267,730.0,113.8,428,0.681,129,75,280.0,202.0,268.0,850.0,20,26,24,26,20,19,30,27,10,20,18,8,30,24,11/25/2023
1610612758,Sacramento Kings,15,9,6,0.6,730.0,113.4,492,0.739,117,65,275.0,181.0,156.0,772.0,20,12,7,10,20,17,23,2,17,25,17,2,2,13,11/25/2023
1610612759,San Antonio Spurs,16,3,13,0.188,778.0,118.6,520,0.719,114,96,312.0,235.0,244.0,810.0,6,27,28,28,7,27,16,14,21,4,28,21,23,18,11/25/2023
1610612761,Toronto Raptors,16,8,8,0.5,778.0,112.5,536,0.725,126,75,305.0,234.0,226.0,810.0,6,16,17,18,7,12,9,9,12,20,26,20,17,18,11/25/2023
1610612762,Utah Jazz,16,5,11,0.313,778.0,118.2,517,0.721,104,87,333.0,208.0,231.0,850.0,6,23,24,24,7,26,18,12,24,12,29,10,18,24,11/25/2023
1610612764,Washington Wizards,16,2,14,0.125,768.0,120.6,488,0.658,124,77,251.0,264.0,222.0,928.0,6,29,29,29,14,30,24,29,14,17,10,28,14,29,11/25/2023
1610612737,Atlanta Hawks,14,7,7,0.5,677.0,118.2,444,0.686,125,70,256.0,214.0,235.0,776.0,20,17,15,18,21,25,24,25,7,19,17,19,27,22,11/22/2023
1610612738,Boston Celtics,15,12,3,0.8,730.0,107.5,554,0.731,90,84,229.0,198.0,188.0,668.0,4,1,1,1,5,2,2,5,26,10,10,10,5,7,11/22/2023
1610612751,Brooklyn Nets,14,6,8,0.429,677.0,116.2,500,0.727,80,74,255.0,217.0,204.0,664.0,20,21,20,22,21,23,12,6,30,17,15,20,13,6,11/22/2023
1610612766,Charlotte Hornets,14,5,9,0.357,677.0,119.8,463,0.722,99,66,257.0,187.0,213.0,720.0,20,23,22,23,21,29,22,9,24,23,18,6,19,13,11/22/2023
1610612741,Chicago Bulls,16,5,11,0.313,778.0,113.6,484,0.69,139,74,222.0,239.0,197.0,680.0,1,23,24,24,1,17,17,24,2,17,6,28,8,9,11/22/2023
1610612739,Cleveland Cavaliers,15,8,7,0.533,725.0,113.0,511,0.693,112,81,280.0,225.0,228.0,678.0,4,12,15,16,10,14,5,23,14,12,23,23,23,8,11/22/2023
1610612742,Dallas Mavericks,15,10,5,0.667,720.0,117.3,491,0.705,88,60,212.0,201.0,240.0,850.0,4,4,4,4,13,24,15,21,27,25,3,11,28,28,11/22/2023
1610612743,Denver Nuggets,15,10,5,0.667,720.0,111.3,499,0.722,103,82,254.0,192.0,194.0,754.0,4,4,4,4,13,10,13,10,23,11,14,7,7,18,11/22/2023
1610612765,Detroit Pistons,15,2,13,0.133,720.0,115.2,501,0.731,87,81,327.0,178.0,211.0,762.0,4,29,30,30,13,21,11,4,28,12,30,4,17,19,11/22/2023
1610612744,Golden State Warriors,16,7,9,0.438,773.0,113.5,529,0.719,123,55,270.0,197.0,212.0,774.0,1,17,22,21,3,16,3,13,9,26,21,9,18,21,11/22/2023
1610612745,Houston Rockets,13,7,6,0.538,629.0,108.2,444,0.736,87,48,185.0,173.0,89.0,556.0,29,17,10,15,29,4,24,3,28,29,1,3,1,1,11/22/2023
1610612754,Indiana Pacers,14,8,6,0.571,672.0,120.4,430,0.685,109,88,228.0,228.0,230.0,890.0,20,12,10,11,26,30,28,27,19,7,9,26,24,30,11/22/2023
1610612746,LA Clippers,13,6,7,0.462,629.0,109.1,441,0.703,135,53,215.0,203.0,209.0,630.0,29,21,15,20,29,7,26,22,3,27,4,14,15,5,11/22/2023
1610612747,Los Angeles Lakers,16,9,7,0.563,778.0,110.9,579,0.713,123,96,291.0,289.0,220.0,788.0,1,10,15,14,1,9,1,18,9,2,27,30,22,24,11/22/2023
1610612763,Memphis Grizzlies,14,3,11,0.214,677.0,113.3,441,0.714,110,89,235.0,205.0,173.0,584.0,20,27,24,27,21,15,26,17,17,6,11,17,4,2,11/22/2023
1610612748,Miami Heat,15,10,5,0.667,720.0,110.0,478,0.718,135,53,248.0,195.0,209.0,688.0,4,4,4,4,13,8,20,15,3,27,13,8,15,10,11/22/2023
1610612749,Milwaukee Bucks,15,10,5,0.667,720.0,115.6,512,0.725,106,77,225.0,207.0,234.0,746.0,4,4,4,4,13,22,4,8,21,15,8,18,26,15,11/22/2023
1610612750,Minnesota Timberwolves,14,11,3,0.786,677.0,106.2,502,0.707,111,87,235.0,203.0,192.0,606.0,20,2,1,2,21,1,10,20,16,8,11,14,6,3,11/22/2023
1610612740,New Orleans Pelicans,15,8,7,0.533,720.0,112.3,509,0.71,118,68,255.0,226.0,204.0,748.0,4,12,15,16,13,13,8,19,11,21,15,24,13,16,11/22/2023
1610612752,New York Knicks,14,8,6,0.571,672.0,109.1,464,0.775,112,36,196.0,142.0,197.0,612.0,20,12,10,11,26,6,21,1,14,30,2,1,8,4,11/22/2023
1610612760,Oklahoma City Thunder,15,11,4,0.733,725.0,108.3,510,0.665,124,93,282.0,263.0,163.0,694.0,4,2,3,3,10,5,6,29,8,4,25,29,3,11,11/22/2023
1610612753,Orlando Magic,15,10,5,0.667,720.0,107.5,481,0.719,146,86,261.0,179.0,198.0,696.0,4,4,4,4,13,3,18,14,1,9,19,5,11,12,11/22/2023
1610612755,Philadelphia 76ers,15,10,5,0.667,725.0,111.5,510,0.72,128,95,224.0,203.0,243.0,752.0,4,4,4,4,10,11,6,11,6,3,7,14,29,17,11/22/2023
1610612756,Phoenix Suns,15,9,6,0.6,735.0,114.3,497,0.686,108,105,271.0,224.0,199.0,806.0,4,10,10,10,4,20,14,26,20,1,22,22,12,26,11/22/2023
1610612757,Portland Trail Blazers,15,4,11,0.267,730.0,113.8,428,0.681,129,75,280.0,202.0,268.0,850.0,4,25,24,25,5,19,29,28,5,16,23,13,30,28,11/22/2023
1610612758,Sacramento Kings,14,8,6,0.571,682.0,113.7,460,0.74,110,61,262.0,166.0,147.0,730.0,20,12,10,11,20,18,23,2,17,24,20,2,2,14,11/22/2023
1610612759,San Antonio Spurs,15,3,12,0.2,730.0,119.2,489,0.717,104,93,292.0,227.0,233.0,780.0,4,27,28,28,5,26,16,16,22,4,28,25,25,23,11/22/2023
1610612761,Toronto Raptors,15,7,8,0.467,730.0,112.2,509,0.727,118,69,285.0,220.0,217.0,764.0,4,17,20,19,5,12,8,7,11,20,26,21,20,20,11/22/2023
1610612762,Utah Jazz,15,4,11,0.267,730.0,119.4,479,0.72,96,81,311.0,201.0,218.0,808.0,4,25,24,25,5,27,19,12,25,12,29,11,21,27,11/22/2023
1610612764,Washington Wizards,14,2,12,0.143,672.0,119.5,421,0.653,116,67,220.0,236.0,197.0,792.0,20,29,28,29,26,28,30,30,13,22,5,27,8,25,11/22/2023
1610612737,Atlanta Hawks,13,6,7,0.462,624.0,117.6,408,0.694,115,62,242.0,187.0,226.0,714.0,21,18,17,19,25,24,24,24,9,22,17,11,28,19,11/21/2023
1610612738,Boston Celtics,14,11,3,0.786,682.0,107.0,515,0.733,87,79,213.0,179.0,179.0,610.0,5,1,1,1,6,3,2,4,26,10,10,8,5,5,11/21/2023
1610612751,Brooklyn Nets,13,6,7,0.462,624.0,115.3,463,0.743,72,68,230.0,187.0,186.0,610.0,21,18,17,19,25,22,15,3,30,18,13,11,8,5,11/21/2023
1610612766,Charlotte Hornets,13,4,9,0.308,629.0,120.3,425,0.721,93,62,240.0,171.0,195.0,660.0,21,24,23,24,22,30,23,12,24,22,16,6,15,12,11/21/2023
1610612741,Chicago Bulls,15,5,10,0.333,730.0,113.0,457,0.69,132,72,207.0,229.0,191.0,638.0,1,22,24,23,1,16,16,25,2,16,5,28,12,8,11/21/2023
1610612739,Cleveland Cavaliers,14,8,6,0.571,677.0,111.4,484,0.696,107,75,252.0,206.0,216.0,640.0,5,11,12,13,11,13,5,23,15,14,22,21,24,9,11/21/2023
1610612742,Dallas Mavericks,14,9,5,0.643,672.0,118.2,454,0.701,83,56,208.0,193.0,234.0,798.0,5,7,7,7,14,25,18,21,28,25,8,17,29,28,11/21/2023
1610612743,Denver Nuggets,14,10,4,0.714,672.0,110.0,474,0.726,97,80,237.0,170.0,182.0,694.0,5,2,3,3,14,8,10,8,21,9,15,5,7,15,11/21/2023
1610612765,Detroit Pistons,15,2,13,0.133,720.0,115.2,501,0.731,87,81,327.0,178.0,211.0,762.0,1,29,30,30,4,21,3,6,26,7,30,7,23,27,11/21/2023
1610612744,Golden State Warriors,15,7,8,0.467,725.0,112.9,497,0.718,113,52,243.0,187.0,201.0,734.0,1,16,21,18,3,15,4,13,10,26,19,11,19,21,11/21/2023
1610612745,Houston Rockets,12,6,6,0.5,581.0,109.5,401,0.731,81,42,180.0,167.0,89.0,524.0,29,18,12,16,29,6,29,5,29,29,1,4,1,1,11/21/2023
1610612754,Indiana Pacers,13,8,5,0.615,624.0,120.2,404,0.69,99,82,207.0,210.0,218.0,826.0,21,11,7,10,25,29,26,26,19,5,5,22,25,30,11/21/2023
1610612746,LA Clippers,12,5,7,0.417,581.0,109.9,402,0.699,125,50,207.0,194.0,192.0,586.0,29,22,17,22,29,7,28,22,3,27,5,18,13,4,11/21/2023
1610612747,Los Angeles Lakers,15,9,6,0.6,730.0,111.0,537,0.707,122,94,274.0,276.0,202.0,752.0,1,7,12,12,1,10,1,18,5,2,27,30,20,25,11/21/2023
1610612763,Memphis Grizzlies,13,3,10,0.231,629.0,113.2,404,0.707,107,82,226.0,198.0,168.0,542.0,21,26,24,26,22,17,26,19,15,5,12,19,4,2,11/21/2023
1610612748,Miami Heat,14,9,5,0.643,672.0,110.7,447,0.715,124,46,235.0,190.0,200.0,652.0,5,7,7,7,14,9,21,16,4,28,14,16,18,10,11/21/2023
1610612749,Milwaukee Bucks,14,10,4,0.714,672.0,115.4,478,0.717,97,75,211.0,198.0,222.0,700.0,5,2,3,3,14,23,6,15,21,14,9,19,26,17,11/21/2023
1610612750,Minnesota Timberwolves,13,10,3,0.769,629.0,106.5,464,0.711,101,79,219.0,185.0,188.0,562.0,21,2,1,2,22,2,13,17,18,10,11,10,9,3,11/21/2023
1610612740,New Orleans Pelicans,14,7,7,0.5,672.0,112.3,474,0.704,108,66,250.0,222.0,188.0,720.0,5,16,17,16,14,14,10,20,14,19,21,27,9,20,11/21/2023
1610612752,New York Knicks,14,8,6,0.571,672.0,109.1,464,0.775,112,36,196.0,142.0,197.0,612.0,5,11,12,13,14,5,13,1,11,30,2,1,16,7,11/21/2023
1610612760,Oklahoma City Thunder,14,10,4,0.714,677.0,108.4,476,0.661,120,81,257.0,249.0,159.0,666.0,5,2,3,3,11,4,8,29,6,7,25,29,3,13,11/21/2023
1610612753,Orlando Magic,14,9,5,0.643,672.0,106.4,451,0.73,137,79,249.0,159.0,194.0,652.0,5,7,7,7,14,1,19,7,1,10,20,3,14,10,11/21/2023
1610612755,Philadelphia 76ers,14,10,4,0.714,677.0,111.3,478,0.722,119,83,205.0,187.0,224.0,694.0,5,2,3,3,11,11,6,10,8,4,3,11,27,15,11/21/2023
1610612756,Phoenix Suns,14,8,6,0.571,687.0,114.4,465,0.689,99,97,254.0,215.0,180.0,750.0,5,11,12,13,5,20,12,27,19,1,24,24,6,24,11/21/2023
1610612757,Portland Trail Blazers,14,3,11,0.214,682.0,114.2,405,0.688,120,69,271.0,184.0,257.0,800.0,5,26,27,27,6,19,25,28,6,17,26,9,30,29,11/21/2023
1610612758,Sacramento Kings,13,8,5,0.615,634.0,113.4,426,0.744,107,60,242.0,151.0,142.0,668.0,21,11,7,10,21,18,22,2,15,24,17,2,2,14,11/21/2023
1610612759,San Antonio Spurs,14,3,11,0.214,682.0,120.0,455,0.718,96,87,276.0,217.0,208.0,736.0,5,26,27,27,6,28,17,14,23,3,28,25,22,22,11/21/2023
1610612761,Toronto Raptors,14,6,8,0.429,682.0,111.4,476,0.722,111,66,253.0,212.0,199.0,700.0,5,18,21,21,6,12,8,11,12,19,23,23,17,17,11/21/2023
1610612762,Utah Jazz,14,4,10,0.286,682.0,119.2,449,0.723,89,78,280.0,189.0,204.0,754.0,5,24,24,25,6,26,20,9,25,13,29,15,21,26,11/21/2023
1610612764,Washington Wizards,13,2,11,0.154,624.0,119.7,385,0.646,109,64,206.0,219.0,190.0,740.0,21,29,27,29,25,27,30,30,13,21,4,26,11,23,11/21/2023
1610612737,Atlanta Hawks,12,6,6,0.5,576.0,115.2,381,0.694,107,58,223.0,175.0,206.0,650.0,23,16,14,17,25,22,27,24,9,22,15,13,27,18,11/19/2023
1610612738,Boston Celtics,13,11,2,0.846,629.0,106.5,478,0.739,81,71,198.0,159.0,155.0,550.0,7,1,1,1,12,1,2,4,27,11,8,6,3,5,11/19/2023
1610612751,Brooklyn Nets,13,6,7,0.462,624.0,115.3,463,0.743,72,68,230.0,187.0,186.0,610.0,7,16,18,18,14,23,5,3,30,16,20,18,16,10,11/19/2023
1610612766,Charlotte Hornets,12,3,9,0.25,576.0,121.4,385,0.722,84,55,228.0,151.0,186.0,614.0,23,25,23,25,25,30,25,12,24,24,18,3,16,11,11/19/2023
1610612741,Chicago Bulls,14,5,9,0.357,682.0,111.9,428,0.688,130,65,194.0,217.0,185.0,596.0,1,22,23,23,1,13,16,28,1,18,6,28,14,8,11/19/2023
1610612739,Cleveland Cavaliers,13,7,6,0.538,624.0,111.5,442,0.694,98,71,229.0,191.0,190.0,588.0,7,13,14,15,14,12,10,23,17,11,19,21,19,7,11/19/2023
1610612742,Dallas Mavericks,14,9,5,0.643,672.0,118.2,454,0.701,83,56,208.0,193.0,234.0,798.0,1,4,8,8,5,26,7,20,25,23,11,23,29,30,11/19/2023
1610612743,Denver Nuggets,13,9,4,0.692,624.0,110.3,442,0.725,90,72,218.0,161.0,169.0,638.0,7,4,4,5,14,7,10,9,23,9,12,7,7,17,11/19/2023
1610612765,Detroit Pistons,14,2,12,0.143,672.0,115.7,469,0.73,80,76,307.0,171.0,197.0,712.0,1,29,30,30,5,24,4,5,28,6,30,8,24,27,11/19/2023
1610612744,Golden State Warriors,14,6,8,0.429,677.0,112.2,462,0.721,110,51,235.0,172.0,194.0,678.0,1,16,22,21,3,16,6,13,7,26,22,11,20,21,11/19/2023
1610612745,Houston Rockets,11,6,5,0.545,533.0,107.8,368,0.724,75,39,170.0,157.0,84.0,506.0,29,16,8,14,29,4,28,10,29,29,1,5,1,1,11/19/2023
1610612754,Indiana Pacers,12,7,5,0.583,576.0,118.4,382,0.693,92,71,190.0,194.0,201.0,752.0,23,13,8,12,25,27,26,27,20,11,3,24,25,29,11/19/2023
1610612746,LA Clippers,11,4,7,0.364,533.0,110.8,361,0.693,110,47,194.0,178.0,176.0,540.0,29,23,18,22,29,10,30,26,7,27,6,14,10,3,11/19/2023
1610612747,Los Angeles Lakers,14,8,6,0.571,682.0,112.1,494,0.704,116,89,255.0,254.0,194.0,698.0,1,8,14,13,1,15,1,19,5,1,26,30,20,25,11/19/2023
1610612763,Memphis Grizzlies,13,3,10,0.231,629.0,113.2,404,0.707,107,82,226.0,198.0,168.0,542.0,7,25,26,26,12,18,22,17,9,3,17,25,6,4,11/19/2023
1610612748,Miami Heat,13,8,5,0.615,624.0,110.8,413,0.707,117,45,222.0,180.0,195.0,614.0,7,8,8,9,14,9,21,16,4,28,13,15,22,11,11/19/2023
1610612749,Milwaukee Bucks,13,9,4,0.692,624.0,114.6,439,0.705,94,69,193.0,189.0,205.0,616.0,7,4,4,5,14,21,12,18,18,15,5,19,26,13,11/19/2023
1610612750,Minnesota Timberwolves,12,9,3,0.75,581.0,107.0,427,0.715,94,72,202.0,171.0,164.0,524.0,23,4,2,3,24,3,17,15,18,9,9,8,5,2,11/19/2023
1610612740,New Orleans Pelicans,13,6,7,0.462,624.0,113.8,429,0.697,100,60,234.0,212.0,177.0,680.0,7,16,18,18,14,19,15,21,16,19,21,27,12,23,11/19/2023
1610612752,New York Knicks,13,8,5,0.615,624.0,108.3,431,0.774,104,33,181.0,128.0,173.0,564.0,7,8,8,9,14,5,14,1,13,30,2,1,8,6,11/19/2023
1610612760,Oklahoma City Thunder,14,10,4,0.714,677.0,108.4,476,0.661,120,81,257.0,249.0,159.0,666.0,1,2,4,4,3,6,3,29,3,4,28,29,4,19,11/19/2023
1610612753,Orlando Magic,13,8,5,0.615,624.0,106.5,426,0.729,125,71,236.0,154.0,185.0,616.0,7,8,8,9,14,2,18,7,2,11,23,4,14,13,11/19/2023
1610612755,Philadelphia 76ers,13,10,3,0.769,624.0,111.2,448,0.726,107,75,191.0,171.0,216.0,626.0,7,2,2,2,14,11,8,8,9,7,4,8,28,15,11/19/2023
1610612756,Phoenix Suns,13,7,6,0.538,639.0,114.2,438,0.694,91,89,237.0,189.0,175.0,706.0,7,13,14,15,7,20,13,22,22,1,24,19,9,26,11/19/2023
1610612757,Portland Trail Blazers,13,3,10,0.231,634.0,113.0,387,0.694,112,66,256.0,172.0,237.0,734.0,7,25,26,26,8,17,24,25,6,17,27,11,30,28,11/19/2023
1610612758,Sacramento Kings,12,8,4,0.667,586.0,112.1,399,0.752,103,55,223.0,136.0,125.0,604.0,23,8,4,7,23,14,23,2,14,24,15,2,2,9,11/19/2023
1610612759,San Antonio Spurs,13,3,10,0.231,634.0,119.8,419,0.719,92,80,252.0,202.0,196.0,682.0,7,25,26,26,8,29,20,14,20,5,25,26,23,24,11/19/2023
1610612761,Toronto Raptors,13,6,7,0.462,634.0,110.3,443,0.729,105,60,222.0,185.0,176.0,632.0,7,16,18,18,8,8,9,6,12,19,13,17,10,16,11/19/2023
1610612762,Utah Jazz,13,4,9,0.308,634.0,118.7,420,0.722,83,75,259.0,181.0,180.0,678.0,7,23,23,24,8,28,19,11,25,7,29,16,13,21,11/19/2023
1610612764,Washington Wizards,12,2,10,0.167,576.0,118.2,364,0.654,103,60,206.0,192.0,188.0,676.0,23,29,26,29,25,25,29,30,14,19,10,22,18,20,11/19/2023
1610612737,Atlanta Hawks,12,6,6,0.5,576.0,115.2,381,0.694,107,58,223.0,175.0,206.0,650.0,5,14,14,15,10,24,22,22,5,20,25,19,28,25,11/17/2023
1610612738,Boston Celtics,12,10,2,0.833,581.0,106.5,442,0.744,75,61,179.0,138.0,148.0,518.0,5,1,1,1,8,3,2,3,26,15,4,4,4,4,11/17/2023
1610612751,Brooklyn Nets,12,6,6,0.5,576.0,114.3,427,0.739,70,60,213.0,180.0,166.0,562.0,5,14,14,15,10,23,4,4,29,17,19,22,12,11,11/17/2023
1610612766,Charlotte Hornets,11,3,8,0.273,528.0,120.9,353,0.724,79,50,212.0,140.0,176.0,566.0,24,25,23,25,28,30,27,12,24,25,18,5,19,12,11/17/2023
1610612741,Chicago Bulls,13,4,9,0.308,634.0,112.5,394,0.683,121,59,181.0,206.0,175.0,574.0,1,22,25,24,1,16,16,28,1,19,5,28,17,13,11/17/2023
1610612739,Cleveland Cavaliers,12,6,6,0.5,576.0,111.4,406,0.689,92,66,211.0,187.0,172.0,542.0,5,14,14,15,10,12,9,27,16,10,17,25,16,7,11/17/2023
1610612742,Dallas Mavericks,12,9,3,0.75,576.0,116.2,387,0.692,74,52,188.0,164.0,214.0,684.0,5,2,2,2,10,25,20,25,27,23,9,13,29,29,11/17/2023
1610612743,Denver Nuggets,12,9,3,0.75,576.0,109.1,418,0.727,83,67,201.0,142.0,164.0,582.0,5,2,2,2,10,6,6,9,21,9,12,6,10,15,11/17/2023
1610612765,Detroit Pistons,13,2,11,0.154,624.0,114.3,435,0.736,77,73,285.0,164.0,170.0,642.0,1,28,30,30,3,22,3,5,25,4,30,13,15,23,11/17/2023
1610612744,Golden State Warriors,13,6,7,0.462,624.0,111.8,427,0.719,104,47,209.0,159.0,179.0,624.0,1,14,20,20,3,13,4,14,6,26,16,9,21,19,11/17/2023
1610612745,Houston Rockets,10,6,4,0.6,485.0,107.8,340,0.731,68,36,146.0,148.0,78.0,448.0,30,14,6,11,30,4,30,7,30,29,1,7,1,1,11/17/2023
1610612754,Indiana Pacers,11,7,4,0.636,528.0,118.5,353,0.692,82,64,167.0,180.0,181.0,686.0,24,9,6,9,28,27,27,24,22,13,2,22,22,30,11/17/2023
1610612746,LA Clippers,11,4,7,0.364,533.0,110.8,361,0.693,110,47,194.0,178.0,176.0,540.0,24,22,20,22,25,10,26,23,3,26,10,21,19,6,11/17/2023
1610612747,Los Angeles Lakers,13,7,6,0.538,634.0,112.6,462,0.699,103,88,237.0,243.0,189.0,650.0,1,9,14,14,1,17,1,20,8,1,28,30,25,25,11/17/2023
1610612763,Memphis Grizzlies,11,2,9,0.182,533.0,113.7,343,0.705,93,74,197.0,165.0,152.0,462.0,24,28,25,28,25,19,29,18,15,3,11,16,8,2,11/17/2023
1610612748,Miami Heat,12,8,4,0.667,576.0,111.0,384,0.705,108,45,205.0,164.0,175.0,582.0,5,5,6,6,10,11,21,17,4,28,13,13,17,15,11/17/2023
1610612749,Milwaukee Bucks,12,8,4,0.667,576.0,114.2,403,0.702,86,66,187.0,174.0,196.0,560.0,5,5,6,6,10,21,12,19,20,10,8,18,26,10,11/17/2023
1610612750,Minnesota Timberwolves,11,8,3,0.727,533.0,105.7,399,0.717,88,65,184.0,151.0,149.0,474.0,24,5,2,5,25,1,14,15,18,12,6,8,5,3,11/17/2023
1610612740,New Orleans Pelicans,12,6,6,0.5,576.0,113.2,402,0.692,91,55,216.0,201.0,165.0,632.0,5,14,14,15,10,18,13,26,17,21,22,27,11,22,11/17/2023
1610612752,New York Knicks,12,7,5,0.583,576.0,108.0,397,0.769,97,29,167.0,119.0,151.0,528.0,5,9,12,12,10,5,15,1,12,30,2,1,6,5,11/17/2023
1610612760,Oklahoma City Thunder,12,8,4,0.667,576.0,109.2,405,0.657,104,71,222.0,214.0,139.0,588.0,5,5,6,6,10,7,10,29,6,5,24,29,3,18,11/17/2023
1610612753,Orlando Magic,12,7,5,0.583,576.0,106.5,392,0.733,115,61,215.0,135.0,169.0,552.0,5,9,12,12,10,2,17,6,2,15,20,3,14,8,11/17/2023
1610612755,Philadelphia 76ers,12,9,3,0.75,576.0,111.8,414,0.721,99,71,184.0,165.0,202.0,582.0,5,2,2,2,10,14,7,13,11,5,6,16,27,15,11/17/2023
1610612756,Phoenix Suns,12,6,6,0.5,581.0,113.9,405,0.715,80,76,221.0,162.0,151.0,644.0,5,14,14,15,8,20,10,16,23,2,23,10,6,24,11/17/2023
1610612757,Portland Trail Blazers,12,3,9,0.25,586.0,110.8,369,0.698,102,64,227.0,162.0,224.0,682.0,5,25,25,26,5,9,23,21,10,13,26,10,30,28,11/17/2023
1610612758,Sacramento Kings,11,7,4,0.636,538.0,111.9,365,0.757,94,52,206.0,130.0,116.0,558.0,24,9,6,9,24,15,24,2,14,23,14,2,2,9,11/17/2023
1610612759,San Antonio Spurs,12,3,9,0.25,586.0,119.6,391,0.729,87,71,234.0,184.0,187.0,626.0,5,25,25,26,5,29,18,8,19,5,27,24,23,20,11/17/2023
1610612761,Toronto Raptors,12,5,7,0.417,586.0,110.6,408,0.726,95,55,215.0,176.0,160.0,580.0,5,21,20,21,5,8,8,10,13,21,20,20,9,14,11/17/2023
1610612762,Utah Jazz,12,4,8,0.333,576.0,118.5,388,0.725,72,70,245.0,163.0,168.0,630.0,5,22,23,23,10,28,19,11,28,8,29,12,13,21,11/17/2023
1610612764,Washington Wizards,12,2,10,0.167,576.0,118.2,364,0.654,103,60,206.0,192.0,188.0,676.0,5,28,29,29,10,26,25,30,8,17,14,26,24,27,11/17/2023
1610612737,Atlanta Hawks,11,6,5,0.545,528.0,114.1,356,0.704,99,54,207.0,147.0,192.0,602.0,6,10,12,12,13,22,20,20,5,19,24,10,28,25,11/15/2023
1610612738,Boston Celtics,11,9,2,0.818,533.0,106.6,406,0.739,70,57,164.0,134.0,136.0,464.0,6,1,1,1,9,2,2,3,26,15,5,4,4,3,11/15/2023
1610612751,Brooklyn Nets,11,6,5,0.545,528.0,112.9,397,0.737,65,57,197.0,169.0,148.0,518.0,6,10,12,12,13,18,6,4,29,15,17,22,8,10,11/15/2023
1610612766,Charlotte Hornets,10,3,7,0.3,480.0,120.3,319,0.713,74,48,200.0,134.0,160.0,524.0,27,24,22,24,29,30,29,17,24,25,20,4,16,14,11/15/2023
1610612741,Chicago Bulls,12,4,8,0.333,586.0,112.8,365,0.68,111,56,156.0,192.0,171.0,522.0,1,22,25,23,1,17,15,28,1,17,3,29,22,12,11/15/2023
1610612739,Cleveland Cavaliers,11,5,6,0.455,528.0,112.3,374,0.693,83,60,195.0,168.0,154.0,496.0,6,18,16,18,13,16,10,22,17,12,15,21,12,7,11/15/2023
1610612742,Dallas Mavericks,12,9,3,0.75,576.0,116.2,387,0.692,74,52,188.0,164.0,214.0,684.0,1,1,3,3,3,25,7,24,24,22,11,17,30,29,11/15/2023
1610612743,Denver Nuggets,11,9,2,0.818,528.0,108.6,378,0.718,79,64,188.0,134.0,149.0,522.0,6,1,1,1,13,6,9,12,22,9,11,4,9,12,11/15/2023
1610612765,Detroit Pistons,12,2,10,0.167,576.0,114.5,402,0.731,69,67,263.0,159.0,156.0,586.0,1,28,30,30,3,23,3,5,27,6,30,16,14,22,11/15/2023
1610612744,Golden State Warriors,12,6,6,0.5,576.0,110.5,398,0.72,99,43,197.0,153.0,166.0,582.0,1,10,16,16,3,9,5,10,5,26,17,14,20,21,11/15/2023
1610612745,Houston Rockets,9,6,3,0.667,437.0,108.1,305,0.728,62,31,120.0,137.0,74.0,412.0,30,10,3,6,30,4,30,7,30,29,1,7,1,1,11/15/2023
1610612754,Indiana Pacers,11,7,4,0.636,528.0,118.5,353,0.692,82,64,167.0,180.0,181.0,686.0,6,6,7,7,13,28,23,23,19,9,6,26,25,30,11/15/2023
1610612746,LA Clippers,10,3,7,0.3,485.0,111.9,322,0.687,100,40,178.0,170.0,157.0,488.0,27,24,22,24,28,14,28,26,3,28,7,23,15,6,11/15/2023
1610612747,Los Angeles Lakers,12,6,6,0.5,586.0,113.6,429,0.704,92,82,221.0,221.0,168.0,608.0,1,10,16,16,1,20,1,19,10,1,28,30,21,26,11/15/2023
1610612763,Memphis Grizzlies,11,2,9,0.182,533.0,113.7,343,0.705,93,74,197.0,165.0,152.0,462.0,6,28,28,28,9,21,24,18,9,2,17,18,11,2,11/15/2023
1610612748,Miami Heat,11,7,4,0.636,528.0,109.8,359,0.718,100,42,193.0,139.0,164.0,536.0,6,6,7,7,13,8,17,13,3,27,13,8,18,16,11/15/2023
1610612749,Milwaukee Bucks,11,7,4,0.636,528.0,115.8,358,0.692,82,59,178.0,166.0,183.0,512.0,6,6,7,7,13,24,19,25,19,14,7,19,26,9,11/15/2023
1610612750,Minnesota Timberwolves,11,8,3,0.727,533.0,105.7,399,0.717,88,65,184.0,151.0,149.0,474.0,6,4,3,4,9,1,4,14,15,8,10,13,9,4,11/15/2023
1610612740,New Orleans Pelicans,11,5,6,0.455,528.0,113.4,367,0.686,83,50,206.0,186.0,154.0,566.0,6,18,16,18,13,19,14,27,17,23,23,27,12,19,11/15/2023
1610612752,New York Knicks,11,6,5,0.545,528.0,108.1,363,0.77,92,23,155.0,110.0,142.0,482.0,6,10,12,12,13,5,16,1,10,30,2,1,5,5,11/15/2023
